case_id,cluster,angle_stratum,internal_method,internal_method_key,metric,online,internal,internal_advantage
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,731.249334424877,1333.1307639319355,-601.8814295070584
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,98.94013049505195,101.477579560291,-2.537449065239059
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,136.01358175409172,90.10539892446856,45.90818282962316
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,9.455709975375935,6.475839518898465,2.97987045647747
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,PA-MPJPE_mm,64.37476916601958,64.02434094304456,0.35042822297501175
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,567.0625734901556,396.9692786559741,170.0932948341815
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Anchor-root_mm,502.11162494161283,305.963243266677,196.14838167493582
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Orientation_deg,72.96420678727098,51.57939599276903,21.384810794501952
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Seam-root_mm,496.10468142755326,886.1179260478855,-390.0132446203322
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Seam-orientation_deg,56.313162279879094,105.40943393815996,-49.09627165828087
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Camera-rotation_deg,135.6826377793802,92.67820408902658,43.00443369035362
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Camera-translation_m,9.496012089865689,6.534010151481186,2.9620019383845024
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR5_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,64.37476916601958,63.95805896959719,0.41671019642238605
