boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
1,45.102200141132094,3.793803908580816,aist__gLH_sBM_cAll_d18_mLH4_ch05__mc150-4,16.427980765459004,248.81531947118154,44.887734513
2,89.96089690644921,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH4_ch05__mc150-4,38.649417237600545,362.5034750951606,89.948356646
3,135.19861076631372,8.89098875612689,aist__gLH_sBM_cAll_d18_mLH4_ch05__mc150-4,58.91309621861213,317.16965666324387,135.031221805
1,45.1141781165039,3.7847146907215565,aist__gLH_sBM_cAll_d18_mLH4_ch06__mc150-4,27.277296263469594,266.91496352841006,44.887734513
2,89.96089527117098,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH4_ch06__mc150-4,43.421959526491264,64.4080819411104,89.948356646
3,135.0813201997329,8.88223780157572,aist__gLH_sBM_cAll_d18_mLH4_ch06__mc150-4,59.230603917905036,234.65449025207715,135.031221805
1,45.09985070852188,3.779564117243916,aist__gLH_sBM_cAll_d18_mLH4_ch09__mc150-4,24.929491917648562,343.89626568527916,44.887734513
2,89.96089881098729,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH4_ch09__mc150-4,37.29622587327527,538.2824936607724,89.948356646
3,135.10045973289485,8.887948430750791,aist__gLH_sBM_cAll_d18_mLH4_ch09__mc150-4,32.59121879133389,820.7310736441337,135.031221805
1,135.08379155729872,8.88634314557804,aist__gLH_sBM_cAll_d18_mLH4_ch10__mc150-4,60.33671829843562,511.30137174738354,135.031221805
2,44.74176689886891,3.7344280706069335,aist__gLH_sBM_cAll_d18_mLH4_ch10__mc150-4,14.88301432886511,434.7341464651552,44.72502223
3,90.50792147565214,6.991586691004359,aist__gLH_sBM_cAll_d18_mLH4_ch10__mc150-4,43.424834588457884,540.7256540377721,90.083100545
1,45.12170591851673,3.818522257946249,aist__gLH_sBM_cAll_d18_mLH5_ch01__mc150-4,26.45749241579415,260.10178683104533,44.887734513
