boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
1,90.87211247579245,6.666873249630062,aist__gLO_sBM_cAll_d15_mLO2_ch02__mc150-3,39.90978520289593,191.49669559473216,90.428777799
2,135.5165128634859,9.274244023740716,aist__gLO_sBM_cAll_d15_mLO2_ch02__mc150-3,70.3357046940178,94.24364639202769,135.469967109
1,135.51508529895358,9.202290628531099,aist__gLO_sBM_cAll_d15_mLO2_ch03__mc150-3,38.01702810978394,418.40516227417504,135.469967109
2,44.87506827964817,3.76829865986862,aist__gLO_sBM_cAll_d15_mLO2_ch03__mc150-3,14.18013992668585,649.7415213672044,44.870638961
1,89.72646143438283,6.805509471819193,aist__gLO_sBM_cAll_d15_mLO2_ch04__mc150-3,41.011985467981745,432.97103028525936,89.708419447
2,44.87506602077295,3.768298569538983,aist__gLO_sBM_cAll_d15_mLO2_ch04__mc150-3,12.309656375118983,521.2124555273879,44.870638961
1,36.5612200091098,2.71923618546021,aist__gLO_sBM_cAll_d15_mLO2_ch05__mc150-3,6.8417967319922335,339.6722462524733,44.870638961
2,135.51521010286723,9.276632116501826,aist__gLO_sBM_cAll_d15_mLO2_ch05__mc150-3,,,135.469967109
1,36.38174398259873,3.1848961221558345,aist__gLO_sBM_cAll_d15_mLO2_ch08__mc150-3,9.846793544994052,621.2927364157449,44.870638961
2,89.56403029947877,6.718274003449513,aist__gLO_sBM_cAll_d15_mLO2_ch08__mc150-3,40.63172001538258,221.24393615207973,89.708419447
1,36.43741559540738,3.271432176447697,aist__gLO_sBM_cAll_d15_mLO2_ch10__mc150-3,3.1068508894478146,271.3634834746551,44.870638961
2,135.5065858764098,9.269944505189219,aist__gLO_sBM_cAll_d15_mLO2_ch10__mc150-3,49.3458547283743,788.714447510278,135.469967109
1,72.98054574012431,5.629903633820348,aist__gLO_sBM_cAll_d15_mLO3_ch02__mc150-3,25.477063585556987,329.6579736172286,89.986599359
2,36.70202048651773,3.1224926390007854,aist__gLO_sBM_cAll_d15_mLO3_ch02__mc150-3,15.916348442499297,627.0859495400042,45.923685789
1,45.14977520463911,3.523858879965433,aist__gLO_sBM_cAll_d15_mLO4_ch01__mc150-3,16.468866655523875,130.02336755147357,44.955674167
2,90.00076887819408,7.0397170440508035,aist__gLO_sBM_cAll_d15_mLO4_ch01__mc150-3,53.36407883052456,52.27922813584825,89.986599359
1,134.97553775417612,8.633059488704147,aist__gLO_sBM_cAll_d15_mLO5_ch02__mc150-3,36.51572230048542,284.76539005637153,134.939324764
2,45.95002199914896,3.9190749993063476,aist__gLO_sBM_cAll_d15_mLO5_ch02__mc150-3,16.85295018186783,408.07337643989894,45.923685789
1,71.24755562106463,6.124991123243647,aist__gMH_sBM_cAll_d24_mMH2_ch01__mc150-3,26.584941366234478,1435.4321083629225,89.896088312
2,135.04965239320535,8.968662152078451,aist__gMH_sBM_cAll_d24_mMH2_ch01__mc150-3,46.40601717105424,370.1622805868134,135.046468819
1,71.18107621964371,6.1066986942839705,aist__gMH_sBM_cAll_d24_mMH2_ch02__mc150-3,30.329026202195372,1923.5659476195474,89.896088312
2,135.04876004697923,8.973681231797746,aist__gMH_sBM_cAll_d24_mMH2_ch02__mc150-3,35.656527679537575,447.7061120280976,135.046468819
1,36.13006805113655,3.12805956805909,aist__gMH_sBM_cAll_d24_mMH3_ch01__mc150-3,14.60562065787397,506.06582052830373,45.413446802
2,71.65794895509582,5.9472137412531385,aist__gMH_sBM_cAll_d24_mMH3_ch01__mc150-3,21.894294122375193,622.4946885558751,89.896088312
1,36.317095838843656,3.32752930407448,aist__gMH_sBM_cAll_d24_mMH3_ch02__mc150-3,3.8998353946316957,348.88656281392514,44.648540088
2,135.06104781708856,8.959724427757822,aist__gMH_sBM_cAll_d24_mMH3_ch02__mc150-3,117.02910595400317,151.7424537040851,135.046468819
1,71.12224473021224,6.065000583389264,aist__gMH_sBM_cAll_d24_mMH3_ch04__mc150-3,24.22964991179181,1299.3932084346732,89.896088312
2,135.04280706980174,8.981127683162862,aist__gMH_sBM_cAll_d24_mMH3_ch04__mc150-3,44.11050696721828,579.3554041762073,135.046468819
1,71.04140739068451,6.080149553172911,aist__gMH_sBM_cAll_d24_mMH3_ch05__mc150-3,27.40415104601197,1265.1058803093786,89.896088312
2,36.084253586016104,3.352759427819742,aist__gMH_sBM_cAll_d24_mMH3_ch05__mc150-3,20.203174778155834,570.2582095860989,45.413446802
1,135.05372047624672,9.11160313223772,aist__gMH_sBM_cAll_d24_mMH3_ch06__mc150-3,46.29617014617789,179.26964543849664,135.053035784
2,89.89699806932278,7.276545086028614,aist__gMH_sBM_cAll_d24_mMH3_ch06__mc150-3,33.40606977668065,460.3287398628686,89.896088312
1,36.461274688975365,2.8180584805183724,aist__gMH_sBM_cAll_d24_mMH3_ch07__mc150-3,17.35869064502747,246.47612114137914,44.648540088
2,135.03805042084292,8.987053960597756,aist__gMH_sBM_cAll_d24_mMH3_ch07__mc150-3,98.64220283682572,710.4356736548116,135.046468819
1,70.75694925995082,6.012277830167307,aist__gMH_sBM_cAll_d24_mMH3_ch10__mc150-3,17.11682777674887,1081.1322176028295,89.896088312
2,35.96338979339358,3.3018007762710075,aist__gMH_sBM_cAll_d24_mMH3_ch10__mc150-3,6.220663441984244,672.426528182429,45.413446802
1,71.2864549128648,6.216572834724234,aist__gMH_sBM_cAll_d24_mMH4_ch01__mc150-3,29.292665294458615,1356.2326381354592,89.896088312
2,35.93491396601559,3.3620265859320977,aist__gMH_sBM_cAll_d24_mMH4_ch01__mc150-3,10.141080747668688,561.0426275678147,45.413446802
1,71.24276269522286,5.785310485918386,aist__gMH_sBM_cAll_d24_mMH4_ch02__mc150-3,21.86350981556997,1160.8520105415262,89.896088312
2,35.98811347342324,3.1965683444562676,aist__gMH_sBM_cAll_d24_mMH4_ch02__mc150-3,12.257574057756155,686.3498865590544,45.413446802
1,135.06002687998932,9.189931581903132,aist__gMH_sBM_cAll_d24_mMH5_ch01__mc150-3,89.80391724795012,568.5096068703466,135.053035784
2,89.89699818226526,7.276545086028614,aist__gMH_sBM_cAll_d24_mMH5_ch01__mc150-3,33.593542276808144,258.3549344543178,89.896088312
1,134.9538590389524,9.131627704108876,aist__gMH_sBM_cAll_d24_mMH5_ch02__mc150-3,102.40105114135858,558.3608149213769,135.053035784
2,89.89699668290284,7.276545086028614,aist__gMH_sBM_cAll_d24_mMH5_ch02__mc150-3,49.7250468201147,386.8552582552865,89.896088312
1,35.871189819622764,2.7222629009492234,aist__gMH_sFM_cAll_d24_mMH3_ch18__mc150-3,17.156837254725325,325.3504714290865,44.733886355
