split,case_id,angle_stratum,method,is_final_method,gate_enabled,candidate_W-MPJPE_mm,parent_W-MPJPE_mm,candidate_to_parent_W_ratio,W_harm_percent
development,egobody_recording_20210929_S15_S11_01_small_kinect_13_kinect_12_b02726,small,v16_0_m15_geometry,False,False,337.67480312463914,337.67480312463914,1.0,0.0
development,egobody_recording_20210929_S15_S11_02_extreme_kinect_11_kinect_13_b04466,extreme,v16_0_m15_geometry,False,False,592.7961810420537,592.7961810420537,1.0,0.0
development,egobody_recording_20210929_S15_S11_02_medium_kinect_11_kinect_12_b04466,medium,v16_0_m15_geometry,False,False,286.95188093956745,286.95188093956745,1.0,0.0
development,egobody_recording_20210929_S15_S11_02_small_kinect_12_kinect_13_b04466,small,v16_0_m15_geometry,False,False,391.49198442687384,391.49198442687384,1.0,0.0
development,egobody_recording_20210929_S15_S11_03_extreme_kinect_13_kinect_11_b01946,extreme,v16_0_m15_geometry,False,False,313.33478701327886,313.33478701327886,1.0,0.0
development,egobody_recording_20210929_S15_S11_03_medium_kinect_12_kinect_11_b01946,medium,v16_0_m15_geometry,False,False,238.70272602285908,238.70272602285908,1.0,0.0
development,egobody_recording_20210929_S15_S11_03_small_kinect_12_kinect_13_b01946,small,v16_0_m15_geometry,False,False,365.50506543032384,365.50506543032384,1.0,0.0
development,egobody_recording_20210929_S16_S05_01_extreme_kinect_13_kinect_11_b03136,extreme,v16_0_m15_geometry,False,False,422.1021976085125,422.1021976085125,1.0,0.0
development,egobody_recording_20210929_S16_S05_01_medium_kinect_11_kinect_12_b03136,medium,v16_0_m15_geometry,False,False,310.10055180171474,310.10055180171474,1.0,0.0
development,egobody_recording_20210929_S16_S05_01_small_kinect_13_kinect_12_b03136,small,v16_0_m15_geometry,False,False,292.9267336364084,292.9267336364084,1.0,0.0
development,egobody_recording_20211002_S15_S17_01_extreme_kinect_11_kinect_13_b03246,extreme,v16_0_m15_geometry,False,False,307.9458527796492,307.9458527796492,1.0,0.0
development,egobody_recording_20211002_S15_S17_01_medium_kinect_12_kinect_13_b03246,medium,v16_0_m15_geometry,False,False,276.6019915301462,276.6019915301462,1.0,0.0
development,egobody_recording_20211002_S15_S17_01_small_kinect_11_kinect_12_b03246,small,v16_0_m15_geometry,False,False,211.95356693322566,211.95356693322566,1.0,0.0
development,egobody_recording_20211002_S15_S17_02_extreme_kinect_13_kinect_11_b02431,extreme,v16_0_m15_geometry,False,False,362.30081134653545,362.30081134653545,1.0,0.0
development,egobody_recording_20211002_S15_S17_02_medium_kinect_12_kinect_13_b02431,medium,v16_0_m15_geometry,False,False,303.4932606126894,303.4932606126894,1.0,0.0
development,egobody_recording_20211002_S15_S17_02_small_kinect_12_kinect_11_b02431,small,v16_0_m15_geometry,False,False,212.88635192932378,212.88635192932378,1.0,0.0
development,egobody_recording_20211002_S18_S03_01_extreme_kinect_13_kinect_11_b01651,extreme,v16_0_m15_geometry,False,False,371.38201684136675,371.38201684136675,1.0,0.0
development,egobody_recording_20211002_S18_S03_01_medium_kinect_12_kinect_13_b01651,medium,v16_0_m15_geometry,False,False,402.38996959855456,402.38996959855456,1.0,0.0
development,egobody_recording_20211002_S18_S03_01_small_kinect_12_kinect_11_b01651,small,v16_0_m15_geometry,False,False,340.874038900399,340.874038900399,1.0,0.0
development,egobody_recording_20211002_S18_S03_02_extreme_kinect_13_kinect_11_b02781,extreme,v16_0_m15_geometry,False,False,307.8964397747224,307.8964397747224,1.0,0.0
development,egobody_recording_20211002_S18_S03_02_medium_kinect_12_kinect_13_b02781,medium,v16_0_m15_geometry,False,False,286.4799474127569,286.4799474127569,1.0,0.0
development,egobody_recording_20211002_S18_S03_02_small_kinect_12_kinect_11_b02781,small,v16_0_m15_geometry,False,False,326.344978248473,326.344978248473,1.0,0.0
development,egobody_recording_20211004_S19_S06_01_extreme_kinect_11_kinect_13_b03136,extreme,v16_0_m15_geometry,False,False,480.8805395974504,480.8805395974504,1.0,0.0
development,egobody_recording_20211004_S19_S06_01_medium_kinect_13_kinect_12_b03136,medium,v16_0_m15_geometry,False,False,199.50702228015862,199.50702228015862,1.0,0.0
development,egobody_recording_20211004_S19_S06_01_small_kinect_11_kinect_12_b03136,small,v16_0_m15_geometry,False,False,434.14036391044795,434.14036391044795,1.0,0.0
development,egobody_recording_20211004_S19_S06_02_extreme_kinect_13_kinect_11_b02621,extreme,v16_0_m15_geometry,False,False,371.36848438957037,371.36848438957037,1.0,0.0
development,egobody_recording_20211004_S19_S06_02_medium_kinect_12_kinect_13_b02621,medium,v16_0_m15_geometry,False,False,344.85503199100447,344.85503199100447,1.0,0.0
development,egobody_recording_20211004_S19_S06_02_small_kinect_12_kinect_11_b02621,small,v16_0_m15_geometry,False,False,454.36432841122405,454.36432841122405,1.0,0.0
development,egobody_recording_20211004_S19_S06_03_extreme_kinect_11_kinect_13_b03986,extreme,v16_0_m15_geometry,False,False,424.0967741851267,424.0967741851267,1.0,0.0
development,egobody_recording_20211004_S19_S06_03_medium_kinect_13_kinect_12_b03986,medium,v16_0_m15_geometry,False,False,253.80852578639227,253.80852578639227,1.0,0.0
development,egobody_recording_20211004_S19_S06_03_small_kinect_11_kinect_12_b03986,small,v16_0_m15_geometry,False,False,286.12195148050705,286.12195148050705,1.0,0.0
development,egobody_recording_20211004_S19_S06_04_extreme_kinect_11_kinect_13_b02011,extreme,v16_0_m15_geometry,False,False,431.04794220082374,431.04794220082374,1.0,0.0
development,egobody_recording_20211004_S19_S06_04_medium_kinect_12_kinect_13_b02011,medium,v16_0_m15_geometry,False,False,326.8829847545349,326.8829847545349,1.0,0.0
development,egobody_recording_20211004_S19_S06_04_small_kinect_12_kinect_11_b02011,small,v16_0_m15_geometry,False,False,235.75222740584877,235.75222740584877,1.0,0.0
development,egobody_recording_20211004_S19_S06_05_extreme_kinect_13_kinect_11_b03406,extreme,v16_0_m15_geometry,False,False,422.8991209066009,422.8991209066009,1.0,0.0
development,egobody_recording_20211004_S19_S06_05_medium_kinect_12_kinect_13_b03406,medium,v16_0_m15_geometry,False,False,319.0216639967996,319.0216639967996,1.0,0.0
development,egobody_recording_20211004_S19_S06_05_small_kinect_11_kinect_12_b03406,small,v16_0_m15_geometry,False,False,452.53792514420036,452.53792514420036,1.0,0.0
development,egobody_recording_20220215_S22_S21_01_extreme_kinect_15_kinect_14_b02706,extreme,v16_0_m15_geometry,False,False,453.2960287684676,453.2960287684676,1.0,0.0
development,egobody_recording_20220215_S22_S21_01_medium_kinect_14_kinect_12_b02706,medium,v16_0_m15_geometry,False,False,282.8524304537067,282.8524304537067,1.0,0.0
development,egobody_recording_20220215_S22_S21_01_small_kinect_11_kinect_12_b02706,small,v16_0_m15_geometry,False,False,177.72448676867305,177.72448676867305,1.0,0.0
development,egobody_recording_20220215_S22_S21_02_extreme_kinect_15_kinect_14_b02681,extreme,v16_0_m15_geometry,False,False,491.36340463406117,491.36340463406117,1.0,0.0
development,egobody_recording_20220215_S22_S21_02_medium_kinect_14_kinect_12_b02681,medium,v16_0_m15_geometry,False,False,268.48269828035126,268.48269828035126,1.0,0.0
development,egobody_recording_20220215_S22_S21_02_small_kinect_12_kinect_11_b02681,small,v16_0_m15_geometry,False,False,177.73320360301625,177.73320360301625,1.0,0.0
development,egobody_recording_20220215_S22_S21_03_extreme_kinect_15_kinect_14_b01686,extreme,v16_0_m15_geometry,False,False,584.2636836125869,584.2636836125869,1.0,0.0
development,egobody_recording_20220215_S22_S21_03_medium_kinect_14_kinect_12_b01686,medium,v16_0_m15_geometry,False,False,246.91803050212204,246.91803050212204,1.0,0.0
development,egobody_recording_20220215_S22_S21_03_small_kinect_11_kinect_12_b01686,small,v16_0_m15_geometry,False,False,148.96284329651783,148.96284329651783,1.0,0.0
development,egobody_recording_20220215_S22_S21_04_extreme_kinect_14_kinect_15_b03046,extreme,v16_0_m15_geometry,False,False,324.38020283071023,324.38020283071023,1.0,0.0
development,egobody_recording_20220215_S22_S21_04_medium_kinect_14_kinect_12_b03046,medium,v16_0_m15_geometry,False,False,264.10751685601224,264.10751685601224,1.0,0.0
development,egobody_recording_20220215_S22_S21_04_small_kinect_11_kinect_12_b03046,small,v16_0_m15_geometry,False,False,164.74045565788302,164.74045565788302,1.0,0.0
development,egobody_recording_20220218_S02_S23_01_extreme_kinect_15_kinect_13_b03091,extreme,v16_0_m15_geometry,False,False,329.95393938182383,329.95393938182383,1.0,0.0
development,egobody_recording_20220218_S02_S23_01_medium_kinect_13_kinect_11_b03091,medium,v16_0_m15_geometry,False,False,210.68586492976337,210.68586492976337,1.0,0.0
development,egobody_recording_20220218_S02_S23_01_small_kinect_12_kinect_11_b03091,small,v16_0_m15_geometry,False,False,279.64138605880675,279.64138605880675,1.0,0.0
development,egobody_recording_20220218_S02_S23_02_extreme_kinect_15_kinect_13_b03751,extreme,v16_0_m15_geometry,False,False,499.32723834575444,499.32723834575444,1.0,0.0
development,egobody_recording_20220218_S02_S23_02_medium_kinect_13_kinect_11_b03751,medium,v16_0_m15_geometry,False,False,309.088523640632,309.088523640632,1.0,0.0
development,egobody_recording_20220218_S02_S23_02_small_kinect_12_kinect_11_b03751,small,v16_0_m15_geometry,False,False,197.31808180345251,197.31808180345251,1.0,0.0
development,egobody_recording_20220225_S26_S27_01_extreme_kinect_14_kinect_15_b03066,extreme,v16_0_m15_geometry,False,False,394.34744164522937,394.34744164522937,1.0,0.0
development,egobody_recording_20220225_S26_S27_01_medium_kinect_12_kinect_15_b03066,medium,v16_0_m15_geometry,False,False,392.87122660172633,392.87122660172633,1.0,0.0
development,egobody_recording_20220225_S26_S27_01_small_kinect_14_kinect_13_b03066,small,v16_0_m15_geometry,False,False,198.66683934987893,198.66683934987893,1.0,0.0
development,egobody_recording_20220312_S28_S29_01_extreme_kinect_14_kinect_15_b03226,extreme,v16_0_m15_geometry,False,False,511.95851723383413,511.95851723383413,1.0,0.0
development,egobody_recording_20220312_S28_S29_01_medium_kinect_12_kinect_15_b03226,medium,v16_0_m15_geometry,False,False,397.19176994738535,397.19176994738535,1.0,0.0
development,egobody_recording_20220312_S28_S29_01_small_kinect_15_kinect_11_b03226,small,v16_0_m15_geometry,False,False,191.60925213813425,191.60925213813425,1.0,0.0
development,egobody_recording_20220312_S28_S29_02_extreme_kinect_14_kinect_15_b02676,extreme,v16_0_m15_geometry,False,False,478.7376698310106,478.7376698310106,1.0,0.0
development,egobody_recording_20220312_S28_S29_02_medium_kinect_12_kinect_15_b02676,medium,v16_0_m15_geometry,False,False,447.81263461291053,447.81263461291053,1.0,0.0
development,egobody_recording_20220312_S28_S29_02_small_kinect_11_kinect_15_b02676,small,v16_0_m15_geometry,False,False,172.85033100787328,172.85033100787328,1.0,0.0
development,egobody_recording_20220312_S28_S29_03_extreme_kinect_15_kinect_14_b01581,extreme,v16_0_m15_geometry,False,False,345.6919142883596,345.6919142883596,1.0,0.0
development,egobody_recording_20220312_S28_S29_03_medium_kinect_15_kinect_12_b01581,medium,v16_0_m15_geometry,False,False,262.5654965421306,262.5654965421306,1.0,0.0
development,egobody_recording_20220312_S28_S29_03_small_kinect_15_kinect_11_b01581,small,v16_0_m15_geometry,False,False,171.1915642842874,171.1915642842874,1.0,0.0
development,egobody_recording_20220312_S28_S29_04_extreme_kinect_15_kinect_14_b02691,extreme,v16_0_m15_geometry,False,False,404.5101436666168,404.5101436666168,1.0,0.0
development,egobody_recording_20220312_S28_S29_04_medium_kinect_15_kinect_12_b02691,medium,v16_0_m15_geometry,False,False,273.0768280446055,273.0768280446055,1.0,0.0
development,egobody_recording_20220312_S28_S29_04_small_kinect_15_kinect_11_b02691,small,v16_0_m15_geometry,False,False,183.10214005602666,183.10214005602666,1.0,0.0
development,egobody_recording_20220312_S28_S29_05_extreme_kinect_14_kinect_15_b03681,extreme,v16_0_m15_geometry,False,False,560.5131581124932,560.5131581124932,1.0,0.0
development,egobody_recording_20220312_S28_S29_05_medium_kinect_15_kinect_12_b03681,medium,v16_0_m15_geometry,False,False,301.76590066145593,301.76590066145593,1.0,0.0
development,egobody_recording_20220312_S28_S29_05_small_kinect_15_kinect_11_b03681,small,v16_0_m15_geometry,False,False,199.49912565015532,199.49912565015532,1.0,0.0
development,egobody_recording_20220312_S28_S29_06_extreme_kinect_15_kinect_14_b03326,extreme,v16_0_m15_geometry,False,False,482.4306907900874,482.4306907900874,1.0,0.0
development,egobody_recording_20220312_S28_S29_06_medium_kinect_12_kinect_15_b03326,medium,v16_0_m15_geometry,False,False,334.2098484149283,334.2098484149283,1.0,0.0
development,egobody_recording_20220312_S28_S29_06_small_kinect_11_kinect_15_b03326,small,v16_0_m15_geometry,False,False,256.29214945331364,256.29214945331364,1.0,0.0
