dataset,case_id,method,recording,capture,angle_stratum,angle_deg,person_count,status,w_mpjpe_mm,wa_mpjpe_mm,mpjpe_mm,mpvpe_mm,accel_mm_frame2,ate_sim3_m,ate_se3_m,ate_m,idf1,coverage,ids,boundary_camera_translation_m,boundary_camera_rotation_deg,fixed_root_m,post_root_m,seam_root_m,seam_camera_translation_m,seam_camera_rotation_deg,fit_runtime_seconds,world_alignment_available,metric_unavailability_reason
egobody,egobody_recording_20210921_S05_S12_02_small_kinect_13_kinect_12_b01916,shot3r,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,small,4.618278041803539,2,streaming,173.15594320367657,124.8540392923129,67.66461257348418,72.17297489005146,27.88848324591221,0.036998728143238485,0.08740402425884697,0.036998728143238485,0.9852216748768473,1.0,0.0,0.46556301338024997,5.063085526725312,0.15925538821388074,0.2143848882221322,0.09484894690587622,0.19501875106729746,1.6425019384504642,,True,
egobody,egobody_recording_20210921_S05_S12_03_extreme_kinect_11_kinect_13_b03356,shot3r,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,extreme,31.032654192611474,2,streaming,415.5980240927819,204.82817293232668,124.18751158829046,131.6861755890668,46.22362333253279,0.013593515393357366,0.04865031049412859,0.013593515393357366,0.9830508474576272,0.9666666666666667,0.0,0.7761791280770102,15.151560458016146,0.18944180666152305,0.47771140020061803,0.11648372101660905,0.46137269811895937,3.209752979608697,,True,
egobody,egobody_recording_20210921_S05_S12_03_medium_kinect_11_kinect_12_b03356,shot3r,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,medium,26.566357478139803,2,streaming,358.0034013190353,194.6680253116233,140.10180128882723,146.29665228314568,81.80490444945755,0.024247181158855605,0.05110968029595084,0.024247181158855605,1.0,1.0,0.0,0.9483336805027571,14.332650601018853,0.24233268312735448,0.3816986296017428,0.21308315667990227,0.30324010998780454,4.032441350934864,,True,
egobody,egobody_recording_20210921_S05_S12_03_small_kinect_12_kinect_13_b03356,shot3r,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,small,4.618278041803539,2,streaming,290.2061110889076,230.3778864961267,173.19711495092537,175.82833861276686,68.82078625829244,0.024821750360060957,0.03159934694332122,0.024821750360060957,0.9830508474576272,0.9666666666666667,0.0,1.1434180888829362,26.95763653722789,0.2563535097163809,0.2024248614688473,0.2852124950584032,0.47786558637186943,1.5602646378205074,,True,
egobody,egobody_recording_20210929_S05_S16_01_extreme_kinect_11_kinect_13_b02576,shot3r,recording_20210929_S05_S16_01,recording_20210929_S05_S16_01,extreme,52.5256414985483,2,streaming,364.7118104661573,274.76046956804555,54.843947194745994,66.01196800490216,27.919095947225067,0.02177957362018895,0.22620308860105628,0.02177957362018895,1.0,1.0,0.0,2.2947263345094058,23.872043457355524,0.8061950129314194,0.5835605526501337,0.4490054069467263,1.309930969052949,1.3199299696576463,,True,
egobody,egobody_recording_20210929_S05_S16_01_medium_kinect_11_kinect_12_b02576,shot3r,recording_20210929_S05_S16_01,recording_20210929_S05_S16_01,medium,31.179027558816564,2,streaming,221.96662796964048,130.70810452204242,56.45958213137181,67.97834922800617,21.988124029262735,0.009838494138632713,0.06962419431999758,0.009838494138632713,1.0,1.0,0.0,2.2620772260340027,22.43554785854905,0.70634001596716,0.28587139831376285,0.12416464642940304,0.6218651680397479,2.7492512099752258,,True,
egobody,egobody_recording_20210929_S05_S16_01_small_kinect_12_kinect_13_b02576,shot3r,recording_20210929_S05_S16_01,recording_20210929_S05_S16_01,small,21.369319060800606,2,streaming,321.6295610354414,301.24835185250356,56.084936772904925,65.65888443455765,32.7950624510419,0.022701181533394926,0.07056142860086853,0.022701181533394926,1.0,1.0,0.0,0.49701942726210474,3.237502350111106,0.40457371645759316,0.4855205326430758,0.41342265104603937,0.0632225759963448,1.9098215814478123,,True,
egobody,egobody_recording_20210929_S05_S16_02_extreme_kinect_13_kinect_11_b02316,shot3r,recording_20210929_S05_S16_02,recording_20210929_S05_S16_02,extreme,52.5256414985483,2,streaming,232.5138670170281,176.26917245348693,75.10925074791005,84.5032946441493,15.895557195749344,0.01976473208761714,0.1465897221078727,0.01976473208761714,1.0,1.0,0.0,0.5883613146660488,3.783770202453841,0.3735982823493074,0.3308470456537093,0.1523206027494456,0.5090649829975098,1.0666757137763136,,True,
egobody,egobody_recording_20210929_S05_S16_02_medium_kinect_11_kinect_12_b02316,shot3r,recording_20210929_S05_S16_02,recording_20210929_S05_S16_02,medium,31.179027558816564,2,streaming,151.97230999371212,130.6667948125633,71.38261803904611,80.52463978399469,15.546531157322232,0.01145458842189052,0.058774941767262646,0.01145458842189052,1.0,1.0,0.0,0.29504249076815375,5.620181279883835,0.17857685595683545,0.14867737482781246,0.20036771854260035,0.008315357099210616,2.788129075883565,,True,
egobody,egobody_recording_20210929_S05_S16_02_small_kinect_12_kinect_13_b02316,shot3r,recording_20210929_S05_S16_02,recording_20210929_S05_S16_02,small,21.369319060800606,2,streaming,197.3630969830413,159.8091411097554,80.7187874997163,92.01812437520321,15.486953665568585,0.020468944490676017,0.08015687819885177,0.020468944490676017,1.0,1.0,0.0,0.40740590839135443,7.669901045435815,0.3698760449181696,0.277138436554287,0.1664765262936857,0.2832532366394471,1.3297466779514435,,True,
egobody,egobody_recording_20210929_S05_S16_03_extreme_kinect_11_kinect_13_b01076,shot3r,recording_20210929_S05_S16_03,recording_20210929_S05_S16_03,extreme,52.5256414985483,2,streaming,306.4639099765895,263.205646810701,50.91149753218628,59.93327782103895,29.359071191870548,0.020509222243649153,0.19920923650588207,0.020509222243649153,1.0,1.0,0.0,1.9017164110230724,20.23574826961046,0.3930521490183808,0.5281243681131447,0.5096873490697428,1.2843477616254577,1.1904504424266322,,True,
egobody,egobody_recording_20210929_S05_S16_03_medium_kinect_11_kinect_12_b01076,shot3r,recording_20210929_S05_S16_03,recording_20210929_S05_S16_03,medium,31.179027558816564,2,streaming,225.05468990163223,192.50773539029169,52.563268614525875,61.46021185644022,26.872248581846964,0.011869027405104617,0.030484926561930525,0.011869027405104617,1.0,1.0,0.0,1.8304391152749848,18.957159578210458,0.32769831415427497,0.36036459679245514,0.3547856161331264,0.7100732510783978,2.4282170836528345,,True,
egobody,egobody_recording_20210929_S05_S16_03_small_kinect_13_kinect_12_b01076,shot3r,recording_20210929_S05_S16_03,recording_20210929_S05_S16_03,small,21.369319060800606,2,streaming,186.44069451171507,123.80734881306111,54.40976356935725,62.332711817161226,30.415176152573917,0.02379941452866,0.0413911972161528,0.02379941452866,1.0,1.0,0.0,0.7413511202950783,8.718773559806692,0.3268316084144307,0.17094502726495095,0.2033876996159951,0.39322865396811996,1.2390827220489602,,True,
egobody,egobody_recording_20210929_S05_S16_04_extreme_kinect_13_kinect_11_b02616,shot3r,recording_20210929_S05_S16_04,recording_20210929_S05_S16_04,extreme,52.5256414985483,2,streaming,315.9189661046925,222.20484769655693,61.282144307468116,71.8444241362133,31.821807436397613,0.020537563725891855,0.14532753872588433,0.020537563725891855,1.0,1.0,0.0,1.2861966338419442,14.454146443527796,0.5556045989531464,0.45201467678040314,0.3964642085043903,0.8065691950657392,1.1935004083521237,,True,
egobody,egobody_recording_20210929_S05_S16_04_medium_kinect_12_kinect_11_b02616,shot3r,recording_20210929_S05_S16_04,recording_20210929_S05_S16_04,medium,31.179027558816564,2,streaming,221.4979979252371,128.09292432174473,62.0676365339669,71.00890588966266,26.338925618221275,0.010087826268330631,0.03438443225074832,0.010087826268330631,1.0,1.0,0.0,0.4535109458430065,4.404460349855791,0.35429505425850266,0.23680895080297767,0.22912569618572762,0.1117359210739543,2.8548208898263425,,True,
egobody,egobody_recording_20210929_S05_S16_04_small_kinect_12_kinect_13_b02616,shot3r,recording_20210929_S05_S16_04,recording_20210929_S05_S16_04,small,21.369319060800606,2,streaming,257.487986709718,215.99727118807368,57.119891984237356,67.86112524280828,28.95814891369372,0.02283727483259626,0.08592795041347973,0.02283727483259626,1.0,1.0,0.0,0.5564594328686635,3.7174598296713475,0.33632228057713437,0.3242343766364346,0.2158028022347123,0.08263060283449432,1.4025881551924542,,True,
egobody,egobody_recording_20211002_S17_S15_01_extreme_kinect_11_kinect_13_b02701,shot3r,recording_20211002_S17_S15_01,recording_20211002_S17_S15_01,extreme,70.68115481500743,2,streaming,375.1424374406278,241.10144163245266,69.5903235628217,76.83010575216882,51.15805222420772,0.01372181353774487,0.33639683367488116,0.01372181353774487,1.0,1.0,0.0,0.2504067335551184,8.907389201319877,0.20125818762503797,0.5105301514339295,0.3633035721803208,0.4727609783505778,2.057940078387746,,True,
egobody,egobody_recording_20211002_S17_S15_01_medium_kinect_12_kinect_13_b02701,shot3r,recording_20211002_S17_S15_01,recording_20211002_S17_S15_01,medium,45.59407765444697,2,streaming,266.95529418865556,207.69351186152755,65.36294706411309,70.75585671078,31.16404719425051,0.017293230079426944,0.10423303118242347,0.017293230079426944,1.0,1.0,0.0,0.6384743653800722,2.839810036402803,0.4212732858569034,0.36184687408677696,0.26260553383264806,0.30438320851815326,4.489407603752094,,True,
egobody,egobody_recording_20211002_S17_S15_01_small_kinect_12_kinect_11_b02701,shot3r,recording_20211002_S17_S15_01,recording_20211002_S17_S15_01,small,25.563800965418604,2,streaming,219.76314868852904,156.18549964976464,73.54329605991398,77.78590709338594,30.2504832262999,0.02775535818789137,0.24573405338732035,0.02775535818789137,1.0,1.0,0.0,0.35448440811846044,6.676774800122892,0.37984975726354075,0.2560903740918055,0.23348024369649922,0.45053461382720966,0.7150187727317853,,True,
egobody,egobody_recording_20211002_S17_S15_02_extreme_kinect_13_kinect_11_b01321,shot3r,recording_20211002_S17_S15_02,recording_20211002_S17_S15_02,extreme,70.68115481500743,2,streaming,186.6592940337705,171.63353373305546,80.27208841133135,86.2026427564182,36.106280442983106,0.017375067899046224,0.3151656579153802,0.017375067899046224,0.9690721649484536,0.94,0.0,0.33108222854714686,0.5771950206686971,0.2024409800527865,0.21246145164878788,0.1958951877498933,0.44919555727159627,0.9786494688313566,,True,
egobody,egobody_recording_20211002_S17_S15_02_medium_kinect_13_kinect_12_b01321,shot3r,recording_20211002_S17_S15_02,recording_20211002_S17_S15_02,medium,45.59407765444697,2,streaming,159.0793063860122,154.3850055124562,79.4448757867264,91.03696354378809,43.469779746123486,0.013262761653084692,0.08720417921599705,0.013262761653084692,0.9690721649484536,0.94,0.0,0.262584555787303,3.5269678351620444,0.24063073107541058,0.16614415470100993,0.13350846779869616,0.11390709851846849,3.344696975633546,,True,
egobody,egobody_recording_20211002_S17_S15_02_small_kinect_12_kinect_11_b01321,shot3r,recording_20211002_S17_S15_02,recording_20211002_S17_S15_02,small,25.563800965418604,2,streaming,162.5854736396532,146.441643658544,81.8053980671732,88.53616296735473,29.129157899925094,0.01521358230612534,0.16843282824572922,0.01521358230612534,1.0,1.0,0.0,0.2489399188263851,3.1406803434123174,0.28894879980818244,0.1469369059458093,0.123744628618698,0.2539097047064027,1.4128719126501617,,True,
egobody,egobody_recording_20211002_S17_S15_03_extreme_kinect_13_kinect_11_b02531,shot3r,recording_20211002_S17_S15_03,recording_20211002_S17_S15_03,extreme,70.68115481500743,2,streaming,222.80719145780634,195.36771084981748,91.17850522793127,100.20499641456361,37.029739059589986,0.03948606649226707,0.3783618318375273,0.03948606649226707,0.9847715736040609,0.97,0.0,0.3997522228414169,3.485979352149038,0.2668592412022692,0.2554639163665867,0.18596401609034968,0.5411665403683169,0.83371055961433,,True,
egobody,egobody_recording_20211002_S17_S15_03_medium_kinect_13_kinect_12_b02531,shot3r,recording_20211002_S17_S15_03,recording_20211002_S17_S15_03,medium,45.59407765444697,2,streaming,204.78541380378974,176.88237278558907,92.14032032702829,102.80613108848638,37.87324033786082,0.02090196964094647,0.1616075112851732,0.02090196964094647,1.0,1.0,0.0,0.37599846495587125,6.528520379699859,0.2742642877890151,0.20363206789744104,0.22709526794835672,0.1901240013366643,3.2093318743240897,,True,
egobody,egobody_recording_20211002_S17_S15_03_small_kinect_11_kinect_12_b02531,shot3r,recording_20211002_S17_S15_03,recording_20211002_S17_S15_03,small,25.563800965418604,2,streaming,214.85519058342146,169.12508469298263,108.79254302134966,114.60204815306302,41.67046817771108,0.01743314024370609,0.16817202088776284,0.01743314024370609,1.0,1.0,0.0,0.8140783364590768,10.191783287268423,0.4744680361279935,0.24514068609322404,0.15123706901621847,0.4741501588894674,1.1309881262438737,,True,
egobody,egobody_recording_20211004_S12_S20_01_extreme_kinect_11_kinect_13_b02556,shot3r,recording_20211004_S12_S20_01,recording_20211004_S12_S20_01,extreme,22.455810455946107,2,streaming,282.255603290498,207.8846799618226,60.43100599660582,70.30286421763563,35.135236419735115,0.006972315444598322,0.13218521658883953,0.006972315444598322,1.0,1.0,0.0,0.9795268110160207,14.073261009443124,0.42227785283044367,0.42281710288426366,0.4410784698220836,0.7584216739043523,0.8925836415346176,,True,
egobody,egobody_recording_20211004_S12_S20_01_medium_kinect_13_kinect_12_b02556,shot3r,recording_20211004_S12_S20_01,recording_20211004_S12_S20_01,medium,20.661167950912848,2,streaming,158.84901764575895,148.98222450250248,55.181960565362736,61.85538551070698,27.585850708360148,0.011722120361402895,0.0373974769835472,0.011722120361402895,1.0,1.0,0.0,0.1835865579216337,2.246252108477629,0.1774071152168802,0.17939705475136852,0.2718648168821457,0.1503387352605354,0.6787646841237708,,True,
egobody,egobody_recording_20211004_S12_S20_01_small_kinect_11_kinect_12_b02556,shot3r,recording_20211004_S12_S20_01,recording_20211004_S12_S20_01,small,3.2418854744037855,2,streaming,191.33108632018946,151.72652754507854,57.86097759504502,67.15151904427121,33.038059674573425,0.012350270319866958,0.09801752056651548,0.012350270319866958,1.0,1.0,0.0,1.0468588714365612,13.11685716808662,0.4286187328597714,0.21367928096824623,0.26041598022964324,0.32419347208882915,0.6463682689665063,,True,
egobody,egobody_recording_20211004_S12_S20_02_extreme_kinect_13_kinect_11_b01776,shot3r,recording_20211004_S12_S20_02,recording_20211004_S12_S20_02,extreme,22.455810455946107,2,streaming,349.7698380408983,368.99379574138834,61.305951818889966,71.88733709247444,43.882402866657145,0.011166130536929065,0.16272242520602404,0.011166130536929065,1.0,1.0,0.0,0.42980303086543425,2.911942613601959,0.3966595433857348,0.5091653801505096,0.6275831273924346,0.1624912730373966,1.0555958755720087,,True,
egobody,egobody_recording_20211004_S12_S20_02_medium_kinect_13_kinect_12_b01776,shot3r,recording_20211004_S12_S20_02,recording_20211004_S12_S20_02,medium,20.661167950912848,2,streaming,208.0715271302194,181.4756839361606,60.52508982868209,69.53142070966372,32.529255613458595,0.016085623506654788,0.05780526907462739,0.016085623506654788,1.0,1.0,0.0,0.35111128393907304,3.301485167453874,0.24239988242111096,0.238368263518315,0.34091191309722163,0.044116489924322,0.7162524660205302,,True,
egobody,egobody_recording_20211004_S12_S20_02_small_kinect_12_kinect_11_b01776,shot3r,recording_20211004_S12_S20_02,recording_20211004_S12_S20_02,small,3.2418854744037855,2,streaming,334.53083462923206,330.2857823575769,68.48146237941923,80.09880563645643,42.171401988332896,0.011418101795055587,0.08076790534855725,0.011418101795055587,1.0,1.0,0.0,1.530429730432032,15.956648661872665,0.46249919548350654,0.49538201638828183,0.4144875576659177,0.5854897532242657,2.054264525057234,,True,
egobody,egobody_recording_20211004_S12_S20_03_extreme_kinect_11_kinect_13_b01986,shot3r,recording_20211004_S12_S20_03,recording_20211004_S12_S20_03,extreme,22.455810455946107,2,streaming,650.5676720712532,419.44216895997124,60.763154301582205,70.01955823125114,42.563546215579414,0.00960172475682598,0.1772929388714649,0.00960172475682598,1.0,1.0,0.0,3.0314242937374876,35.36640884921634,1.0074629889535867,0.9561886196747139,0.7875342008939845,2.033544539671041,1.3729324253386233,,True,
egobody,egobody_recording_20211004_S12_S20_03_medium_kinect_13_kinect_12_b01986,shot3r,recording_20211004_S12_S20_03,recording_20211004_S12_S20_03,medium,20.661167950912848,2,streaming,232.32623293736194,195.2272458368184,60.225386737309634,67.03549504366939,29.93231640571327,0.01565670874638217,0.0395812446441217,0.01565670874638217,1.0,1.0,0.0,0.3461713266999906,3.7569827601431927,0.2932699523086613,0.3155410401927665,0.23582260355290346,0.10970171034886483,0.767050366141187,,True,
egobody,egobody_recording_20211004_S12_S20_03_small_kinect_11_kinect_12_b01986,shot3r,recording_20211004_S12_S20_03,recording_20211004_S12_S20_03,small,3.2418854744037855,2,streaming,469.45538862118383,309.49302386491075,63.93835597897773,70.93643048576484,36.09701449757839,0.012472283951416535,0.1545284259170971,0.012472283951416535,1.0,1.0,0.0,2.8715964388974733,33.783932317825624,0.9501762999731643,0.5869907355089179,0.5429637361014367,0.9578841062927357,0.6358040994071392,,True,
egobody,egobody_recording_20211004_S12_S20_04_extreme_kinect_13_kinect_11_b03381,shot3r,recording_20211004_S12_S20_04,recording_20211004_S12_S20_04,extreme,22.455810455946107,2,streaming,405.97196808369614,359.5885506832123,68.90250066802429,81.50234870359895,49.13604132662862,0.010951931234255493,0.14968934414113236,0.010951931234255493,1.0,1.0,0.0,0.30698312828695645,4.39179975157164,0.45537333446705164,0.5837880546096639,0.7747252320893878,0.06310565619301141,1.1927746303287259,,True,
